No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,datetime,season
13552,2014,9,16,15,40.0,92.0,7.0,94.0,600.0,15.0,20.1,1012.0,11.3,0.0,ENE,0.8,Aotizhongxin,2014-09-16 15:00:00,Fall
13553,2014,9,16,16,53.0,138.0,7.0,106.0,600.0,12.0,19.8,1011.8,12.1,0.0,NE,0.9,Aotizhongxin,2014-09-16 16:00:00,Fall
13554,2014,9,16,17,67.0,177.0,8.0,124.0,700.0,5.0,19.1,1012.0,13.1,0.0,NE,0.7,Aotizhongxin,2014-09-16 17:00:00,Fall
13555,2014,9,16,18,84.0,187.0,9.0,140.0,800.0,2.0,18.2,1012.2,13.3,0.0,WSW,0.0,Aotizhongxin,2014-09-16 18:00:00,Fall
13556,2014,9,16,19,90.0,202.0,9.0,146.0,900.0,2.0,19.1,1012.9,12.6,0.0,W,1.5,Aotizhongxin,2014-09-16 19:00:00,Fall
13557,2014,9,16,20,82.0,183.0,9.0,129.0,900.0,2.0,18.0,1013.0,13.3,0.0,WSW,1.0,Aotizhongxin,2014-09-16 20:00:00,Fall
13558,2014,9,16,21,70.0,183.0,9.0,94.0,700.0,2.0,18.3,1013.4,13.6,0.0,W,2.4,Aotizhongxin,2014-09-16 21:00:00,Fall
13559,2014,9,16,22,64.0,136.0,9.0,95.0,600.0,2.0,17.9,1013.7,14.0,0.0,WSW,2.3,Aotizhongxin,2014-09-16 22:00:00,Fall
13560,2014,9,16,23,61.0,145.0,8.0,90.0,700.0,2.0,17.2,1013.8,14.3,0.0,WSW,1.5,Aotizhongxin,2014-09-16 23:00:00,Fall
13561,2014,9,17,0,49.0,92.0,6.0,79.0,600.0,2.0,16.7,1013.9,13.6,0.0,WSW,2.1,Aotizhongxin,2014-09-17 00:00:00,Fall
13562,2014,9,17,1,36.0,73.0,5.0,69.0,500.0,2.0,17.0,1013.9,12.9,0.0,WSW,1.0,Aotizhongxin,2014-09-17 01:00:00,Fall
13563,2014,9,17,2,24.0,51.0,4.0,64.0,300.0,8.0,15.9,1013.8,13.0,0.0,WSW,0.7,Aotizhongxin,2014-09-17 02:00:00,Fall
13564,2014,9,17,3,19.0,57.0,3.0,57.0,300.0,18.0,15.4,1013.7,12.2,0.0,W,1.9,Aotizhongxin,2014-09-17 03:00:00,Fall
13565,2014,9,17,4,22.0,75.0,3.0,65.0,200.0,10.0,15.6,1013.8,11.6,0.0,W,1.4,Aotizhongxin,2014-09-17 04:00:00,Fall
13566,2014,9,17,5,17.0,87.0,4.0,61.0,200.0,12.0,15.1,1014.7,12.4,0.0,WSW,1.3,Aotizhongxin,2014-09-17 05:00:00,Fall
13567,2014,9,17,6,25.0,88.0,3.0,60.0,300.0,5.0,15.5,1015.7,13.0,0.0,W,1.3,Aotizhongxin,2014-09-17 06:00:00,Fall
13568,2014,9,17,7,20.0,46.0,3.0,54.0,300.0,13.0,16.2,1015.6,13.5,0.0,NW,0.9,Aotizhongxin,2014-09-17 07:00:00,Fall
13569,2014,9,17,8,21.0,55.0,4.0,58.0,400.0,5.0,17.4,1015.9,13.7,0.0,N,1.1,Aotizhongxin,2014-09-17 08:00:00,Fall
13570,2014,9,17,9,25.0,74.0,4.0,58.0,600.0,2.0,18.4,1015.7,14.5,0.0,NW,0.6,Aotizhongxin,2014-09-17 09:00:00,Fall
13571,2014,9,17,10,53.0,128.0,5.0,75.0,700.0,2.0,20.0,1015.8,14.6,0.0,ENE,0.8,Aotizhongxin,2014-09-17 10:00:00,Fall
13580,2014,9,17,19,33.0,78.0,2.0,62.0,400.0,54.0,17.6,1015.2,14.3,0.0,WSW,1.1,Aotizhongxin,2014-09-17 19:00:00,Fall
13581,2014,9,17,20,37.0,99.0,3.0,68.0,500.0,37.0,15.6,1015.6,14.6,0.0,WNW,0.6,Aotizhongxin,2014-09-17 20:00:00,Fall
13582,2014,9,17,21,52.0,135.0,3.0,89.0,700.0,8.0,14.5,1015.7,14.0,0.0,WSW,0.0,Aotizhongxin,2014-09-17 21:00:00,Fall
13583,2014,9,17,22,56.0,112.0,3.0,89.0,800.0,4.0,13.8,1015.7,13.6,0.0,WSW,0.0,Aotizhongxin,2014-09-17 22:00:00,Fall
13584,2014,9,17,23,54.0,94.0,2.0,82.0,700.0,2.0,13.3,1015.8,13.3,0.0,WSW,0.0,Aotizhongxin,2014-09-17 23:00:00,Fall
13585,2014,9,18,0,51.0,93.0,2.0,89.0,700.0,2.0,13.5,1015.8,13.5,0.0,ENE,0.6,Aotizhongxin,2014-09-18 00:00:00,Fall
13596,2014,9,18,11,93.0,94.0,4.0,87.0,700.0,39.0,26.2,1014.0,11.1,0.0,WSW,1.0,Aotizhongxin,2014-09-18 11:00:00,Fall
13597,2014,9,18,12,62.0,62.0,6.0,61.0,600.0,87.0,27.3,1013.1,10.5,0.0,SSW,1.7,Aotizhongxin,2014-09-18 12:00:00,Fall
13598,2014,9,18,13,67.0,67.0,6.0,68.0,600.0,95.0,28.0,1012.1,9.8,0.0,W,2.3,Aotizhongxin,2014-09-18 13:00:00,Fall
13599,2014,9,18,14,68.0,79.0,5.0,68.0,700.0,111.0,28.4,1011.3,9.6,0.0,SW,1.0,Aotizhongxin,2014-09-18 14:00:00,Fall
13600,2014,9,18,15,46.0,46.0,6.0,51.0,600.0,120.0,27.5,1010.6,8.4,0.0,WSW,2.7,Aotizhongxin,2014-09-18 15:00:00,Fall
13601,2014,9,18,16,46.0,46.0,5.0,47.0,500.0,131.0,26.9,1010.5,6.8,0.0,SW,1.5,Aotizhongxin,2014-09-18 16:00:00,Fall
13602,2014,9,18,17,51.0,93.0,5.0,51.0,400.0,137.0,24.7,1010.6,9.8,0.0,SW,1.9,Aotizhongxin,2014-09-18 17:00:00,Fall
13603,2014,9,18,18,39.0,92.0,3.0,53.0,400.0,119.0,22.1,1010.7,10.3,0.0,SW,1.0,Aotizhongxin,2014-09-18 18:00:00,Fall
13604,2014,9,18,19,40.0,129.0,4.0,64.0,500.0,99.0,19.3,1011.4,11.3,0.0,SW,0.7,Aotizhongxin,2014-09-18 19:00:00,Fall
13605,2014,9,18,20,45.0,85.0,2.0,83.0,600.0,65.0,20.6,1011.6,11.0,0.0,SW,1.6,Aotizhongxin,2014-09-18 20:00:00,Fall
13606,2014,9,18,21,45.0,99.0,4.0,89.0,700.0,49.0,20.2,1011.4,11.4,0.0,WSW,1.7,Aotizhongxin,2014-09-18 21:00:00,Fall
13607,2014,9,18,22,62.0,143.0,6.0,96.0,700.0,32.0,19.5,1011.0,11.5,0.0,SW,1.1,Aotizhongxin,2014-09-18 22:00:00,Fall
13608,2014,9,18,23,59.0,146.0,5.0,75.0,600.0,47.0,16.8,1010.3,13.1,0.0,WSW,0.0,Aotizhongxin,2014-09-18 23:00:00,Fall
13609,2014,9,19,0,55.0,136.0,4.0,69.0,500.0,48.0,14.5,1009.9,12.9,0.0,WSW,0.0,Aotizhongxin,2014-09-19 00:00:00,Fall
13610,2014,9,19,1,56.0,131.0,4.0,76.0,400.0,41.0,13.6,1009.5,12.7,0.0,WSW,0.0,Aotizhongxin,2014-09-19 01:00:00,Fall
13611,2014,9,19,2,68.0,129.0,3.0,92.0,500.0,20.0,13.1,1009.3,12.6,0.0,WSW,0.0,Aotizhongxin,2014-09-19 02:00:00,Fall
13612,2014,9,19,3,89.0,175.0,4.0,93.0,600.0,3.0,12.8,1008.8,12.3,0.0,ESE,0.0,Aotizhongxin,2014-09-19 03:00:00,Fall
13613,2014,9,19,4,101.0,153.0,4.0,88.0,600.0,2.0,13.3,1008.6,12.0,0.0,SSW,0.0,Aotizhongxin,2014-09-19 04:00:00,Fall
13614,2014,9,19,5,88.0,108.0,7.0,108.0,800.0,2.0,14.1,1008.6,12.0,0.0,ENE,1.5,Aotizhongxin,2014-09-19 05:00:00,Fall
13615,2014,9,19,6,85.0,154.0,7.0,110.0,900.0,2.0,15.1,1008.9,12.2,0.0,ENE,1.5,Aotizhongxin,2014-09-19 06:00:00,Fall
13616,2014,9,19,7,83.0,170.0,6.0,107.0,900.0,2.0,16.8,1008.6,12.5,0.0,ENE,1.6,Aotizhongxin,2014-09-19 07:00:00,Fall
13617,2014,9,19,8,90.0,174.0,5.0,102.0,900.0,2.0,18.2,1008.7,13.5,0.0,ENE,1.5,Aotizhongxin,2014-09-19 08:00:00,Fall
13618,2014,9,19,9,96.0,168.0,8.0,110.0,1100.0,2.0,20.3,1008.4,13.3,0.0,N,1.0,Aotizhongxin,2014-09-19 09:00:00,Fall
13619,2014,9,19,10,106.0,180.0,10.0,124.0,1000.0,2.0,21.6,1007.2,14.0,0.0,WSW,1.0,Aotizhongxin,2014-09-19 10:00:00,Fall
13620,2014,9,19,11,123.0,227.0,10.0,146.0,1200.0,2.0,23.8,1006.4,16.3,0.0,SW,1.9,Aotizhongxin,2014-09-19 11:00:00,Fall
13621,2014,9,19,12,156.0,236.0,13.0,121.0,1100.0,35.0,24.5,1005.4,14.9,0.0,SSW,1.9,Aotizhongxin,2014-09-19 12:00:00,Fall
13622,2014,9,19,13,120.0,120.0,18.0,47.0,700.0,100.0,25.4,1004.2,14.2,0.0,SSW,1.8,Aotizhongxin,2014-09-19 13:00:00,Fall
13623,2014,9,19,14,84.0,84.0,14.0,31.0,500.0,116.0,25.5,1003.3,14.9,0.0,SSW,2.6,Aotizhongxin,2014-09-19 14:00:00,Fall
13624,2014,9,19,15,95.0,127.0,12.0,38.0,600.0,116.0,25.1,1002.6,15.4,0.0,WSW,2.7,Aotizhongxin,2014-09-19 15:00:00,Fall
13625,2014,9,19,16,73.0,82.0,9.0,35.0,500.0,121.0,23.8,1002.8,14.5,0.0,SW,1.4,Aotizhongxin,2014-09-19 16:00:00,Fall
13626,2014,9,19,17,70.0,83.0,9.0,45.0,500.0,107.0,23.7,1003.4,14.4,0.0,SSW,0.9,Aotizhongxin,2014-09-19 17:00:00,Fall
13627,2014,9,19,18,64.0,83.0,8.0,46.0,500.0,113.0,22.3,1004.0,14.2,0.0,SW,0.4,Aotizhongxin,2014-09-19 18:00:00,Fall
13628,2014,9,19,19,58.0,82.0,7.0,51.0,600.0,108.0,19.1,1004.8,16.7,0.4,E,0.1,Aotizhongxin,2014-09-19 19:00:00,Fall
13629,2014,9,19,20,77.0,155.0,7.0,66.0,900.0,89.0,18.0,1004.9,17.7,1.7,ENE,0.6,Aotizhongxin,2014-09-19 20:00:00,Fall
13630,2014,9,19,21,87.0,238.0,5.0,88.0,1000.0,41.0,18.4,1004.8,18.2,0.1,NNE,0.5,Aotizhongxin,2014-09-19 21:00:00,Fall
13631,2014,9,19,22,101.0,166.0,2.0,119.0,1400.0,2.0,17.9,1004.8,17.9,0.0,ENE,1.0,Aotizhongxin,2014-09-19 22:00:00,Fall
13632,2014,9,19,23,112.0,112.0,2.0,115.0,1500.0,2.0,17.8,1004.5,17.8,0.0,E,0.1,Aotizhongxin,2014-09-19 23:00:00,Fall
13633,2014,9,20,0,118.0,118.0,2.0,98.0,1200.0,5.0,17.9,1004.2,17.9,0.0,NE,0.8,Aotizhongxin,2014-09-20 00:00:00,Fall
13634,2014,9,20,1,122.0,122.0,2.0,103.0,1000.0,2.0,17.5,1004.1,17.5,0.0,NE,1.2,Aotizhongxin,2014-09-20 01:00:00,Fall
13635,2014,9,20,2,129.0,129.0,5.0,100.0,1000.0,2.0,17.8,1003.8,17.8,0.0,ENE,1.5,Aotizhongxin,2014-09-20 02:00:00,Fall
13636,2014,9,20,3,127.0,127.0,2.0,59.0,700.0,5.0,17.5,1003.8,17.5,0.0,ENE,0.8,Aotizhongxin,2014-09-20 03:00:00,Fall
13637,2014,9,20,4,124.0,124.0,4.0,59.0,700.0,9.0,17.4,1003.7,17.1,0.0,ENE,0.5,Aotizhongxin,2014-09-20 04:00:00,Fall
13638,2014,9,20,5,121.0,121.0,2.0,52.0,700.0,12.0,16.9,1004.2,16.9,0.0,ENE,0.6,Aotizhongxin,2014-09-20 05:00:00,Fall
13639,2014,9,20,6,106.0,106.0,2.0,42.0,700.0,29.0,16.9,1004.7,16.9,0.0,ENE,1.6,Aotizhongxin,2014-09-20 06:00:00,Fall
13640,2014,9,20,7,112.0,112.0,2.0,65.0,700.0,10.0,17.9,1005.1,17.6,0.0,NE,1.5,Aotizhongxin,2014-09-20 07:00:00,Fall
13641,2014,9,20,8,112.0,112.0,3.0,86.0,800.0,4.0,19.6,1005.5,16.8,0.0,NE,2.1,Aotizhongxin,2014-09-20 08:00:00,Fall
13642,2014,9,20,9,121.0,121.0,4.0,73.0,900.0,28.0,22.3,1005.5,16.8,0.0,ENE,1.8,Aotizhongxin,2014-09-20 09:00:00,Fall
13643,2014,9,20,10,121.0,121.0,5.0,61.0,1000.0,49.0,24.0,1004.9,16.8,0.0,NE,1.1,Aotizhongxin,2014-09-20 10:00:00,Fall
13644,2014,9,20,11,123.0,123.0,6.0,49.0,1000.0,78.0,25.3,1004.3,16.4,0.0,E,1.0,Aotizhongxin,2014-09-20 11:00:00,Fall
13645,2014,9,20,12,123.0,129.0,6.0,47.0,900.0,103.0,26.5,1003.7,16.7,0.0,NE,1.3,Aotizhongxin,2014-09-20 12:00:00,Fall
13646,2014,9,20,13,118.0,118.0,7.0,39.0,800.0,126.0,27.4,1002.9,15.7,0.0,SSW,1.1,Aotizhongxin,2014-09-20 13:00:00,Fall
13647,2014,9,20,14,113.0,113.0,7.0,30.0,700.0,161.0,27.8,1002.4,15.8,0.0,SW,1.8,Aotizhongxin,2014-09-20 14:00:00,Fall
13648,2014,9,20,15,97.0,97.0,8.0,32.0,700.0,170.0,28.0,1002.4,13.5,0.0,SW,0.5,Aotizhongxin,2014-09-20 15:00:00,Fall
13649,2014,9,20,16,100.0,100.0,10.0,41.0,700.0,170.0,27.1,1002.4,14.8,0.0,SW,1.8,Aotizhongxin,2014-09-20 16:00:00,Fall
13650,2014,9,20,17,90.0,90.0,8.0,46.0,700.0,162.0,25.3,1003.0,16.7,0.0,WSW,1.8,Aotizhongxin,2014-09-20 17:00:00,Fall
13651,2014,9,20,18,131.0,235.0,8.0,81.0,1000.0,150.0,23.4,1003.8,17.8,0.0,SW,1.0,Aotizhongxin,2014-09-20 18:00:00,Fall
13652,2014,9,20,19,156.0,229.0,8.0,78.0,1100.0,151.0,21.4,1004.8,18.0,0.0,SSE,0.1,Aotizhongxin,2014-09-20 19:00:00,Fall
13653,2014,9,20,20,161.0,222.0,5.0,85.0,1100.0,118.0,20.4,1005.9,18.9,0.0,SSW,0.4,Aotizhongxin,2014-09-20 20:00:00,Fall
13654,2014,9,20,21,175.0,226.0,3.0,93.0,1300.0,80.0,19.6,1006.5,18.9,0.0,ESE,0.0,Aotizhongxin,2014-09-20 21:00:00,Fall
13655,2014,9,20,22,194.0,254.0,4.0,156.0,1700.0,5.0,19.0,1007.0,18.8,0.0,ESE,0.0,Aotizhongxin,2014-09-20 22:00:00,Fall
13656,2014,9,20,23,209.0,268.0,3.0,148.0,1700.0,9.0,18.6,1007.9,18.4,0.0,E,0.5,Aotizhongxin,2014-09-20 23:00:00,Fall
13657,2014,9,21,0,219.0,263.0,3.0,143.0,1800.0,2.0,19.4,1008.7,18.4,0.0,ESE,0.2,Aotizhongxin,2014-09-21 00:00:00,Fall
13658,2014,9,21,1,218.0,226.0,3.0,102.0,1600.0,11.0,20.8,1009.1,19.1,0.0,ESE,0.0,Aotizhongxin,2014-09-21 01:00:00,Fall
13659,2014,9,21,2,176.0,176.0,4.0,62.0,1400.0,18.0,20.5,1009.5,18.1,0.0,WNW,0.9,Aotizhongxin,2014-09-21 02:00:00,Fall
13660,2014,9,21,3,145.0,145.0,4.0,71.0,2000.0,4.0,20.2,1009.7,18.3,0.0,SE,0.7,Aotizhongxin,2014-09-21 03:00:00,Fall
13661,2014,9,21,4,141.0,144.0,5.0,73.0,2200.0,4.0,20.0,1010.3,17.4,0.0,SSW,0.7,Aotizhongxin,2014-09-21 04:00:00,Fall
13662,2014,9,21,5,133.0,133.0,6.0,67.0,2300.0,9.0,19.8,1011.1,16.2,0.0,ENE,0.1,Aotizhongxin,2014-09-21 05:00:00,Fall
13663,2014,9,21,6,99.0,99.0,9.0,57.0,2300.0,23.0,19.6,1011.4,15.7,0.0,ESE,0.2,Aotizhongxin,2014-09-21 06:00:00,Fall
13664,2014,9,21,7,76.0,76.0,12.0,57.0,2100.0,24.0,19.9,1011.8,16.9,0.0,E,0.0,Aotizhongxin,2014-09-21 07:00:00,Fall
13665,2014,9,21,8,60.0,60.0,16.0,64.0,1800.0,20.0,21.5,1012.4,15.6,0.0,E,0.5,Aotizhongxin,2014-09-21 08:00:00,Fall
13666,2014,9,21,9,58.0,66.0,16.0,61.0,1900.0,31.0,21.2,1012.7,15.3,0.0,ESE,0.0,Aotizhongxin,2014-09-21 09:00:00,Fall
13667,2014,9,21,10,55.0,55.0,18.0,67.0,1800.0,30.0,22.4,1012.4,14.5,0.0,N,0.5,Aotizhongxin,2014-09-21 10:00:00,Fall
13668,2014,9,21,11,57.0,79.0,19.0,62.0,1500.0,38.0,23.5,1011.8,14.8,0.0,WSW,0.9,Aotizhongxin,2014-09-21 11:00:00,Fall
13669,2014,9,21,12,62.0,99.0,29.0,56.0,1600.0,53.0,24.6,1011.2,16.1,0.0,SE,1.5,Aotizhongxin,2014-09-21 12:00:00,Fall
13670,2014,9,21,13,81.0,140.0,31.0,56.0,1700.0,70.0,25.1,1010.5,16.8,0.0,SW,1.3,Aotizhongxin,2014-09-21 13:00:00,Fall
13671,2014,9,21,14,94.0,150.0,26.0,55.0,1800.0,94.0,24.7,1010.0,17.2,0.0,E,0.9,Aotizhongxin,2014-09-21 14:00:00,Fall
13672,2014,9,21,15,101.0,144.0,14.0,46.0,1300.0,112.0,24.7,1009.9,17.4,0.0,SSE,0.4,Aotizhongxin,2014-09-21 15:00:00,Fall
13673,2014,9,21,16,104.0,106.0,11.0,47.0,1300.0,118.0,24.3,1010.2,17.8,0.0,SW,0.8,Aotizhongxin,2014-09-21 16:00:00,Fall
13674,2014,9,21,17,108.0,143.0,10.0,47.0,1300.0,121.0,23.4,1010.5,18.1,0.0,SSW,1.6,Aotizhongxin,2014-09-21 17:00:00,Fall
13675,2014,9,21,18,112.0,149.0,8.0,58.0,1600.0,101.0,23.0,1011.3,18.7,0.0,S,2.5,Aotizhongxin,2014-09-21 18:00:00,Fall
13676,2014,9,21,19,97.0,130.0,6.0,56.0,1500.0,89.0,22.5,1012.1,18.5,0.0,S,1.2,Aotizhongxin,2014-09-21 19:00:00,Fall
13677,2014,9,21,20,91.0,111.0,4.0,63.0,1000.0,68.0,22.4,1012.6,18.8,0.0,SSE,0.5,Aotizhongxin,2014-09-21 20:00:00,Fall
13678,2014,9,21,21,95.0,116.0,2.0,70.0,900.0,56.0,22.0,1012.8,18.6,0.0,S,0.5,Aotizhongxin,2014-09-21 21:00:00,Fall
13679,2014,9,21,22,83.0,83.0,3.0,62.0,700.0,62.0,21.8,1012.7,18.2,0.0,W,0.5,Aotizhongxin,2014-09-21 22:00:00,Fall
13680,2014,9,21,23,82.0,84.0,4.0,81.0,700.0,37.0,20.2,1012.7,17.8,0.0,WSW,1.2,Aotizhongxin,2014-09-21 23:00:00,Fall
13681,2014,9,22,0,83.0,104.0,3.0,104.0,800.0,16.0,20.6,1013.0,18.4,0.0,SW,1.0,Aotizhongxin,2014-09-22 00:00:00,Fall
13682,2014,9,22,1,84.0,108.0,2.0,102.0,800.0,10.0,20.7,1013.0,18.6,0.0,SE,0.0,Aotizhongxin,2014-09-22 01:00:00,Fall
13683,2014,9,22,2,80.0,95.0,6.0,80.0,900.0,5.0,21.0,1012.9,18.4,0.0,SSE,0.9,Aotizhongxin,2014-09-22 02:00:00,Fall
13684,2014,9,22,3,74.0,74.0,5.0,50.0,900.0,18.0,20.9,1012.5,18.3,0.0,SE,0.9,Aotizhongxin,2014-09-22 03:00:00,Fall
13685,2014,9,22,4,78.0,78.0,7.0,53.0,600.0,15.0,20.7,1012.6,18.3,0.0,E,0.9,Aotizhongxin,2014-09-22 04:00:00,Fall
13686,2014,9,22,5,73.0,73.0,5.0,37.0,800.0,30.0,20.4,1013.1,18.2,0.0,ESE,1.0,Aotizhongxin,2014-09-22 05:00:00,Fall
13687,2014,9,22,6,74.0,74.0,4.0,47.0,1700.0,24.0,20.3,1013.2,18.1,0.0,ESE,0.4,Aotizhongxin,2014-09-22 06:00:00,Fall
13688,2014,9,22,7,87.0,92.0,6.0,62.0,2400.0,11.0,20.5,1013.6,17.9,0.0,NE,1.4,Aotizhongxin,2014-09-22 07:00:00,Fall
13689,2014,9,22,8,100.0,137.0,7.0,78.0,3100.0,3.0,20.7,1013.8,18.1,0.0,NE,1.2,Aotizhongxin,2014-09-22 08:00:00,Fall
13690,2014,9,22,9,102.0,138.0,9.0,83.0,3200.0,4.0,20.9,1013.9,18.3,0.0,ENE,0.5,Aotizhongxin,2014-09-22 09:00:00,Fall
13691,2014,9,22,10,100.0,140.0,5.0,85.0,3200.0,4.0,21.1,1013.5,18.3,0.0,E,1.1,Aotizhongxin,2014-09-22 10:00:00,Fall
13692,2014,9,22,11,113.0,149.0,7.0,90.0,3400.0,3.0,21.1,1013.0,17.9,0.0,NNE,1.1,Aotizhongxin,2014-09-22 11:00:00,Fall
13693,2014,9,22,12,116.0,156.0,7.0,89.0,3100.0,5.0,21.6,1012.4,18.2,0.0,N,0.9,Aotizhongxin,2014-09-22 12:00:00,Fall
13694,2014,9,22,13,128.0,188.0,8.0,90.0,3000.0,5.0,21.2,1011.8,18.0,0.0,NE,0.0,Aotizhongxin,2014-09-22 13:00:00,Fall
13695,2014,9,22,14,137.0,237.0,9.0,95.0,3100.0,3.0,21.1,1011.4,18.1,0.0,ENE,1.1,Aotizhongxin,2014-09-22 14:00:00,Fall
13696,2014,9,22,15,129.0,237.0,10.0,95.0,3200.0,3.0,20.8,1011.0,18.2,0.0,ENE,1.0,Aotizhongxin,2014-09-22 15:00:00,Fall
13697,2014,9,22,16,112.0,119.0,10.0,89.0,2800.0,6.0,20.6,1011.1,18.0,0.0,ENE,1.5,Aotizhongxin,2014-09-22 16:00:00,Fall
13698,2014,9,22,17,103.0,119.0,8.0,83.0,2300.0,8.0,20.6,1011.7,17.8,0.0,NNE,1.7,Aotizhongxin,2014-09-22 17:00:00,Fall
13699,2014,9,22,18,99.0,119.0,7.0,81.0,2600.0,10.0,19.6,1012.2,18.4,0.0,ENE,1.2,Aotizhongxin,2014-09-22 18:00:00,Fall
13700,2014,9,22,19,94.0,94.0,6.0,80.0,2200.0,9.0,19.3,1012.7,18.8,0.0,NE,1.1,Aotizhongxin,2014-09-22 19:00:00,Fall
13701,2014,9,22,20,111.0,111.0,5.0,69.0,2400.0,10.0,18.8,1012.7,18.8,6.5,NNE,0.2,Aotizhongxin,2014-09-22 20:00:00,Fall
13702,2014,9,22,21,109.0,109.0,4.0,67.0,2100.0,5.0,18.8,1012.7,18.8,0.0,ENE,0.9,Aotizhongxin,2014-09-22 21:00:00,Fall
13703,2014,9,22,22,97.0,97.0,2.0,77.0,2100.0,2.0,18.7,1012.9,18.7,0.3,NW,0.0,Aotizhongxin,2014-09-22 22:00:00,Fall
13704,2014,9,22,23,90.0,90.0,3.0,73.0,2100.0,2.0,18.7,1012.8,18.7,0.9,ESE,0.5,Aotizhongxin,2014-09-22 23:00:00,Fall
13705,2014,9,23,0,90.0,90.0,2.0,70.0,2000.0,2.0,18.7,1012.3,18.7,0.3,NE,1.0,Aotizhongxin,2014-09-23 00:00:00,Fall
13706,2014,9,23,1,93.0,93.0,2.0,65.0,2000.0,2.0,18.5,1012.4,18.5,0.2,NE,0.7,Aotizhongxin,2014-09-23 01:00:00,Fall
13707,2014,9,23,2,83.0,83.0,2.0,62.0,1600.0,2.0,18.2,1012.0,18.2,0.4,ENE,1.2,Aotizhongxin,2014-09-23 02:00:00,Fall
13708,2014,9,23,3,74.0,74.0,2.0,63.0,1300.0,2.0,17.9,1011.7,17.9,0.2,NE,1.0,Aotizhongxin,2014-09-23 03:00:00,Fall
13709,2014,9,23,4,67.0,67.0,2.0,54.0,1000.0,2.0,17.6,1011.7,17.6,0.3,E,0.5,Aotizhongxin,2014-09-23 04:00:00,Fall
13710,2014,9,23,5,51.0,51.0,2.0,37.0,700.0,15.0,17.5,1012.1,17.5,0.1,ENE,0.7,Aotizhongxin,2014-09-23 05:00:00,Fall
13711,2014,9,23,6,46.0,46.0,2.0,36.0,600.0,13.0,17.4,1012.4,17.4,0.0,NE,0.9,Aotizhongxin,2014-09-23 06:00:00,Fall
13712,2014,9,23,7,47.0,47.0,2.0,41.0,600.0,8.0,17.8,1013.0,17.8,0.6,N,0.0,Aotizhongxin,2014-09-23 07:00:00,Fall
13713,2014,9,23,8,38.0,38.0,2.0,48.0,600.0,3.0,17.8,1013.5,17.8,1.1,ENE,1.4,Aotizhongxin,2014-09-23 08:00:00,Fall
13714,2014,9,23,9,39.0,39.0,2.0,53.0,700.0,2.0,18.0,1013.4,18.0,0.4,ENE,1.7,Aotizhongxin,2014-09-23 09:00:00,Fall
13715,2014,9,23,10,37.0,37.0,2.0,54.0,1100.0,2.0,18.3,1012.8,18.3,0.0,ENE,1.9,Aotizhongxin,2014-09-23 10:00:00,Fall
13716,2014,9,23,11,42.0,42.0,2.0,46.0,700.0,8.0,18.7,1012.4,18.7,0.1,ENE,1.6,Aotizhongxin,2014-09-23 11:00:00,Fall
13717,2014,9,23,12,47.0,47.0,2.0,43.0,700.0,11.0,18.5,1012.1,18.0,0.2,ENE,1.7,Aotizhongxin,2014-09-23 12:00:00,Fall
13718,2014,9,23,13,34.0,34.0,2.0,28.0,500.0,30.0,18.1,1011.4,17.8,0.5,NE,1.1,Aotizhongxin,2014-09-23 13:00:00,Fall
13719,2014,9,23,14,31.0,31.0,2.0,26.0,400.0,32.0,17.4,1011.0,17.2,0.5,NNW,0.7,Aotizhongxin,2014-09-23 14:00:00,Fall
13720,2014,9,23,15,26.0,26.0,2.0,36.0,400.0,16.0,17.2,1010.8,17.2,1.4,WNW,1.3,Aotizhongxin,2014-09-23 15:00:00,Fall
13721,2014,9,23,16,29.0,29.0,2.0,48.0,500.0,7.0,17.3,1010.5,17.3,0.8,NW,0.6,Aotizhongxin,2014-09-23 16:00:00,Fall
13722,2014,9,23,17,32.0,32.0,2.0,64.0,500.0,2.0,17.4,1010.4,17.4,0.6,NE,0.8,Aotizhongxin,2014-09-23 17:00:00,Fall
13723,2014,9,23,18,35.0,35.0,2.0,69.0,800.0,2.0,17.3,1010.2,17.3,0.8,NE,1.4,Aotizhongxin,2014-09-23 18:00:00,Fall
13724,2014,9,23,19,37.0,37.0,2.0,69.0,1000.0,2.0,17.3,1010.7,17.3,0.2,NE,1.2,Aotizhongxin,2014-09-23 19:00:00,Fall
13725,2014,9,23,20,48.0,48.0,2.0,68.0,900.0,2.0,17.2,1010.8,17.2,0.1,E,0.2,Aotizhongxin,2014-09-23 20:00:00,Fall
13726,2014,9,23,21,49.0,49.0,3.0,65.0,1000.0,2.0,17.3,1010.9,17.3,0.2,NNE,0.6,Aotizhongxin,2014-09-23 21:00:00,Fall
13727,2014,9,23,22,62.0,62.0,2.0,67.0,1200.0,2.0,17.3,1011.2,17.3,0.6,NE,0.4,Aotizhongxin,2014-09-23 22:00:00,Fall
13728,2014,9,23,23,45.0,45.0,2.0,57.0,700.0,2.0,17.4,1011.2,17.4,0.3,NE,0.8,Aotizhongxin,2014-09-23 23:00:00,Fall
13729,2014,9,24,0,30.0,30.0,2.0,54.0,600.0,2.0,17.4,1011.1,17.4,1.2,NE,0.9,Aotizhongxin,2014-09-24 00:00:00,Fall
